id,z1,z2,z3,z4,z5,z6,z7,z8,z9
25879,-0.7996,2.063328,1.339753,-0.44465,0.548649,1.368937,0.659137,0.454578,-0.140176
25880,0.703357,2.119405,1.581444,-0.382647,1.593324,1.62584,0.873005,0.53932,-0.099611
25881,-0.787902,1.588026,1.514992,-1.148135,1.525992,1.62481,0.871646,0.507525,-0.134539
25882,-1.044348,0.992083,1.42762,-1.115756,0.973585,1.48818,-0.149447,0.316968,-0.18452
25883,0.718266,0.288317,-0.239482,0.028241,-0.024479,1.543715,-0.115311,0.510289,-0.140656
25884,0.97312,1.711042,-0.119255,-1.787078,1.212782,-0.142819,-0.202033,0.504686,-0.148777
25885,-0.346944,2.217923,-0.044916,-0.947053,1.401851,-0.055991,-0.173459,0.455647,-0.175544
25886,-0.365603,0.918741,-0.37252,1.2591,1.507405,-0.114764,-0.664806,0.369341,-0.108688
25887,-0.33783,0.483967,-0.648848,-0.514529,0.460128,-0.336895,-0.02729,0.710227,-0.078495
25888,-0.330808,0.305974,-0.619099,-0.168359,0.444823,0.19784,0.239215,0.585899,-0.091011
25889,0.634354,1.23147,0.211274,0.343823,1.083973,0.986161,-0.31269,0.373387,-0.135858
25890,1.413483,1.930917,1.071057,0.260662,0.21847,1.63414,-1.083305,0.164767,-0.15989
25891,-1.445674,0.955541,1.071526,-0.470141,0.239771,1.642404,-1.442954,-0.174307,-0.194546
25892,-1.338036,1.434935,1.169851,-1.871108,0.337063,-0.202155,-0.985268,-0.366986,-0.205816
25893,0.166558,1.967606,1.286791,-0.950013,-0.145521,-0.108824,-0.803945,-0.49553,-0.230232
25894,0.393414,2.219145,1.316451,-0.737196,0.155605,0.315878,-0.345312,-0.5957,-0.204337
25895,-1.453044,0.880253,1.447232,-0.46549,0.303619,0.509692,-0.456376,-0.604965,-0.18896
25896,0.55456,0.365713,-0.233453,0.864071,1.193199,1.557783,0.666612,-0.429674,-0.149773
25897,-1.150957,1.111551,-0.193113,-1.467741,1.095237,-0.2116,-0.326779,-0.672752,-0.17901
25898,-0.385413,2.035659,-0.049068,-0.152009,0.608933,-0.422198,-0.182796,-0.470574,-0.178397
25899,0.388874,1.867993,-0.109371,-0.434658,0.739212,-0.376635,-1.17497,-0.634609,-0.202423
25900,-0.422009,0.574651,-0.150187,-0.808201,0.442741,-0.440888,-1.200393,-0.7397,-0.19671
25901,0.144306,1.200374,0.176651,-0.486566,-0.257221,-0.141511,0.361268,0.466091,0.793188
25902,-0.277268,2.439081,1.480192,0.78878,1.304458,1.604264,0.281216,0.423133,0.772427
25903,-0.63094,2.397729,1.482342,-1.075736,1.006797,1.6102,0.11257,0.454284,0.772939
25904,-0.504383,2.08334,1.577938,-0.348594,0.762723,1.558026,0.38261,0.664653,0.790407
25905,-0.13646,2.145833,1.613777,-0.301792,0.832541,1.506737,-0.142793,0.623741,0.743737
25906,-0.589581,1.782735,1.607517,-0.155666,0.797063,1.59962,1.32896,1.096919,0.792426
25907,-0.873971,0.798694,1.488219,-0.621416,0.469676,1.65136,1.062626,1.126095,0.788227
25908,0.258268,1.295954,-0.099647,-0.562276,-0.252505,1.709371,0.914073,1.073297,0.774961
25909,1.505528,2.565317,0.180868,-0.70453,0.464751,0.654983,0.816866,1.215309,0.767104
25910,-0.382237,0.582827,-0.540411,0.354437,0.625223,0.457887,0.635026,1.202855,0.776486
25911,-0.38398,1.134181,0.330799,-0.904905,-1.068865,-0.444216,1.309778,1.660594,0.804675
25912,-0.628571,1.568341,0.918054,0.163961,-0.988309,-0.627341,2.183833,1.752287,0.86474
25913,-0.737791,1.20318,1.19923,0.572178,-0.604956,-0.66451,0.90116,1.582381,0.846958
25914,-1.733466,0.876357,1.240886,1.075059,-0.172485,-0.61403,0.93834,1.537708,0.833803
25915,-0.033949,1.999742,1.460925,-0.733042,-0.134345,-0.666794,0.761829,1.310472,0.819063
25916,-0.847384,2.212484,1.559741,0.780484,0.66064,-0.484513,0.591056,1.117828,0.818672
25917,-1.650986,0.62092,1.49568,0.671235,0.989045,-0.4498,0.497846,0.67937,0.760605
25918,-0.768484,0.767152,1.518618,-0.872816,0.530723,-0.415885,0.550726,0.600807,0.662571
25919,0.303237,1.107896,1.584765,0.031673,0.307034,-0.20878,0.451715,0.417244,0.597542
25920,0.355395,0.492395,-0.24387,0.427758,1.387853,0.591912,-0.370563,-0.198979,0.547568
25921,0.234071,2.040827,0.065027,-1.891961,-0.618464,0.141025,-1.052174,-0.428569,0.42372
25922,-0.368594,1.37712,-0.132383,0.110586,-0.564943,-0.05084,-1.174614,-0.787451,0.338854
25923,0.839771,1.317212,-0.231374,-0.6749,-0.947362,-0.211683,-0.757923,-0.888638,0.24475
25924,0.224658,0.902629,-0.326979,-0.616535,0.428564,-0.452137,0.050682,-0.826079,0.2226
25925,-0.093815,0.708227,-0.50479,0.232332,0.756467,-0.414653,0.676184,-0.882731,0.222573
25926,-0.964492,0.892264,1.14268,-0.695152,0.816794,-0.221016,-0.008725,-0.976617,0.211038
25927,0.286468,1.927915,1.503223,-0.160066,0.056311,-0.219763,-0.473499,-1.151294,0.181649
25928,-1.274613,2.030889,1.567352,-0.952809,0.221452,0.417193,-0.01007,-1.031649,0.227459
25929,-1.820544,1.866463,1.563505,-0.383634,1.342791,0.599088,-0.551354,-1.001128,0.191421
25930,-1.540332,1.896317,1.546739,-0.891494,-0.749499,-0.086248,-1.044336,-0.93193,0.237424
25931,-1.041792,0.784819,1.537798,-0.650729,-1.649832,-0.79976,-1.000459,-0.959166,0.192726
25932,-0.73784,0.440355,1.441422,-0.019685,0.040777,-0.591419,-1.072451,-0.913801,0.23561
25933,-0.394342,1.369272,-0.064704,-2.06476,0.206246,-0.273279,-0.399745,-0.638312,0.274336
25934,-0.296176,1.632998,-0.01013,0.489735,-0.392603,-0.234027,-0.191633,-0.556023,0.263928
25935,0.392879,1.217884,-0.276785,0.056712,0.595375,0.809191,1.02669,-0.461348,0.335541
25936,0.036747,0.851736,-0.366927,0.503809,0.833405,0.833526,0.789974,-0.500196,0.318372
25937,0.008077,0.578292,-0.466513,-0.689442,1.230288,0.583654,0.487378,-0.806679,0.267984
25938,-0.970651,0.979882,0.16317,-0.277492,0.000216,-0.62454,1.757756,-0.626473,0.284838
25939,-0.031964,1.198033,0.476305,-0.672788,-0.344533,-0.673894,1.843899,-0.775152,0.304258
25940,0.627343,1.342885,0.702465,-0.859657,0.343219,-0.520894,2.2047,-0.719411,0.310417
25941,-0.379934,0.87039,1.199181,-0.797913,0.813992,-0.337349,1.507131,-0.867084,0.284135
25942,-0.613626,0.683046,1.52401,0.443779,0.571369,-0.392169,1.142854,-0.910472,0.283518
25943,0.160559,0.393715,1.453588,1.108737,-0.109903,-0.181257,0.83151,-0.855343,0.289579
25944,-0.193048,0.792326,-0.092739,1.156694,1.024424,0.562522,0.432183,-0.860459,0.296982
25945,-1.225046,1.291255,-0.028248,-0.779621,0.666532,0.426671,0.528901,-0.726879,0.356695
25946,0.287918,1.848319,0.070578,-1.471637,0.452391,0.342548,-0.153408,-1.088244,0.348856
25947,-0.15725,1.680249,-0.004478,0.726377,-1.023683,-0.193314,-0.287561,-1.169138,0.383745
25948,-0.439672,0.628364,-0.460896,-0.616539,-0.996389,-0.74341,-0.395662,-1.325905,0.413139
25949,-1.700359,0.575342,-0.006594,-0.341454,-0.653116,-0.723062,-0.668646,-1.365751,0.393776
25950,0.229246,0.929522,1.258119,-0.485941,-0.252197,-0.664099,-0.702329,-1.389804,0.372526
25951,0.935084,0.87254,1.338873,-0.847424,-0.211126,-0.680031,-0.617728,-1.287815,0.370512
25952,-1.086957,0.654036,1.497648,-0.817017,-0.053706,-0.61618,-1.266054,-1.388916,0.371177
25953,-1.091526,0.17039,1.528344,-0.66675,0.435309,-0.26933,-0.349078,-0.94531,0.374034
25954,-1.065445,1.049344,-0.063807,1.143234,0.302581,-0.107773,-0.240292,-0.748799,0.377436
25955,-1.022699,1.381754,-0.049688,-0.741288,0.350821,0.870948,-0.247589,-0.635214,0.37149
25956,-1.30325,1.316685,-0.076627,-0.584827,0.38395,0.874436,-0.535243,-0.562666,0.335097
25957,-0.886068,1.425481,-0.050211,-0.879241,0.976368,0.564473,-0.616719,-0.711075,0.261941
25958,-0.184808,1.503123,0.025636,-0.022883,1.181198,0.624203,-0.622064,-0.829398,0.216354
25959,0.515434,1.415038,-0.091398,-0.05774,-0.863044,0.108144,-0.493203,-0.92554,0.154805
25960,-0.6452,0.526373,-0.468905,-0.832863,-0.321674,-0.72521,0.684227,-0.952084,0.146177
25961,-0.102916,0.757005,-0.331968,-1.32453,0.043882,-0.683904,1.42393,-0.873064,0.123482
25962,-1.257573,0.107039,-0.404375,-2.11089,-0.296258,-0.674801,2.028025,-0.713666,0.093383
25963,-1.131566,0.075582,-0.362865,0.482556,0.906563,-0.323997,1.948347,-0.817789,0.070756
25964,0.109094,0.500495,-0.190334,0.329607,0.99672,-0.244452,0.820775,-0.948945,-0.020676
25965,0.003589,0.787026,0.522212,0.506743,0.816955,-0.204883,1.028241,-0.722788,-0.035597
25966,-0.382647,1.593324,1.62584,-0.637263,0.488409,-0.255043,1.915923,-0.436503,-0.045612
25967,-2.057955,1.007987,1.477704,-0.794966,0.653979,0.601698,1.157302,-0.475046,-0.117082
25968,-0.840565,1.302681,1.509634,-1.357638,0.767707,0.558765,0.004609,-0.70642,-0.245115
25969,-0.133906,-1.2E-05,1.515765,-0.069346,1.159983,0.636678,-0.475022,-0.924,-0.312924
25970,-0.006406,0.008444,1.571807,0.206064,1.137726,0.600827,-1.09881,-0.995228,-0.395669
25971,-1.044114,1.267368,-0.078657,-0.43328,0.510488,0.390511,-1.971639,-1.119271,-0.420166
25972,0.462289,1.100946,-0.234442,-0.009571,-1.061598,-0.062951,-1.931621,-1.094264,-0.427136
25973,-0.561342,0.209584,-0.215144,0.875666,-0.65161,-0.100413,-0.625085,-0.723662,-0.403917
25974,0.072699,0.629396,0.676698,-1.618611,-0.910532,-0.80427,0.025238,-0.525127,-0.337358
25975,1.031009,1.048236,1.387836,-2.028584,-0.773118,-0.853132,0.122847,-0.268892,-0.301636
25976,-1.720103,0.750512,1.48177,-0.711724,-0.336501,-0.716771,0.526493,0.144935,-0.218004
25977,-2.465176,0.519797,-0.153178,0.924573,0.87762,-0.363454,-0.032029,0.09892,-0.211305
25978,0.590645,1.381197,-0.096508,-0.041666,0.727791,-0.358036,0.321015,0.181472,-0.180068
25979,0.771053,1.293965,-0.212559,0.011185,0.747554,-0.320575,0.584226,0.468023,-0.13224
25980,0.560071,0.949498,-0.347843,-0.23486,0.898678,-0.260442,0.865237,0.628539,-0.117447
25981,-0.347603,1.21893,1.587391,-0.058873,0.241819,-0.230236,0.529505,0.647498,-0.132885
25982,-1.926733,0.829604,1.555171,0.931208,0.355856,0.673838,-0.002444,0.540382,-0.177262
25983,-0.608004,0.901564,1.517185,-1.554782,0.674223,0.549092,-0.193815,0.560979,-0.193255
25984,-0.563207,-0.264451,1.685175,0.100558,0.959992,0.513698,-0.722835,0.42153,-0.200513
25985,-1.751334,0.32582,-0.179711,0.460021,-1.631277,-0.403358,-0.638493,0.344219,-0.161173
25986,-0.572614,1.029641,-0.183338,-1.075038,0.193897,-0.280731,-0.21362,0.439004,-0.122221
25987,-0.853458,1.125153,-0.19469,0.797365,0.1455,-0.041326,0.122028,0.588702,-0.101505
25988,-1.243596,0.944754,-0.188221,0.907996,0.162373,0.694407,0.748911,0.739567,-0.087925
25989,1.366022,1.47541,-0.123792,1.472513,0.687747,0.751253,0.219208,0.453683,-0.107133
25990,-0.152009,0.608933,-0.422198,-1.375863,0.684397,0.540141,0.43126,0.439096,-0.127932
25991,0.069244,0.719186,-0.352045,-0.437683,-1.403526,-0.061316,-0.297041,0.132035,-0.13374
25992,-0.175492,0.471908,0.673587,-0.236067,-1.363144,-0.119881,-0.29951,-0.172102,-0.148356
25993,0.6192,1.012999,1.295669,0.094594,-0.819294,-0.165756,-0.836568,-0.29856,-0.197069
25994,0.78878,1.304458,1.604264,-0.099731,-1.585851,-0.41799,-0.61446,-0.409887,-0.182274
25995,-0.500376,1.254515,1.621712,0.646031,-1.477618,-0.656597,-1.146226,-0.6289,-0.210077
25996,-1.075736,1.006797,1.6102,-1.468943,-1.471761,-0.876497,-0.711685,-0.365704,-0.179374
25997,-1.147287,0.679611,1.584431,-1.893355,-0.466961,-0.635088,-0.483954,-0.34801,-0.183757
25998,-0.678207,0.643801,1.483386,-0.165487,-0.159621,-0.262658,-0.334634,-0.34249,-0.182253
25999,-0.562276,-0.252505,1.709371,0.824912,0.805023,0.421044,-0.385185,-0.476944,-0.18005
26000,-0.894188,-0.447111,1.699735,0.751359,-1.080987,0.074294,-0.836301,-0.542611,-0.211394
26001,0.035052,0.638699,0.7489,-0.134202,-1.363339,-0.025142,-0.056187,0.35925,0.783161
26002,-0.2194,-0.831304,-0.001695,-0.034101,-1.026089,-0.229733,0.079955,0.431001,0.791579
26003,0.847102,-0.696973,-0.236978,-0.237677,-1.318595,-0.377444,0.270779,0.600092,0.801851
26004,-0.904905,-1.068865,-0.444216,0.687651,-1.344229,-0.592245,0.202748,0.700858,0.797062
26005,0.188753,-0.851103,-0.685453,1.174478,-1.14774,-0.733172,-0.03647,0.734876,0.763002
26006,0.671235,0.989045,-0.4498,0.991965,-1.254884,-0.807677,0.761744,1.036713,0.790858
26007,-0.754508,1.432066,-0.282408,-1.284253,-0.488841,-0.628313,0.808199,1.194416,0.792678
26008,-1.81395,0.741521,-0.336223,-1.009681,-0.164021,-0.519114,1.053395,1.411443,0.799834
26009,0.240702,-0.389643,-0.02913,-1.61101,-0.558057,-0.514937,1.05467,1.406199,0.775298
26010,-0.34863,-1.426286,-0.7978,1.10859,0.055309,-0.287112,0.204674,1.118658,0.739123
26011,-0.175283,-0.128805,-0.598303,-0.189464,0.014926,-0.197869,1.34213,1.585716,0.792936
26012,-0.889942,-0.372904,-0.689573,-1.29368,-0.208567,0.69879,1.091792,1.719225,0.819532
26013,-0.186069,0.478456,-0.442936,0.607964,0.838065,0.736793,0.78124,1.559799,0.84656
26014,0.157397,1.134398,-0.216534,-1.179178,0.911789,0.52474,0.932562,1.495395,0.824542
26015,-1.133397,0.490553,-0.2008,-0.127181,1.128964,0.524218,0.410186,1.180244,0.802133
26016,-0.161978,0.352446,-0.200735,1.257386,0.780653,0.41548,0.162301,0.889523,0.753163
26017,0.902089,0.589804,0.73358,0.12004,-1.089121,-0.225302,0.284475,0.590681,0.677314
26018,-0.716113,1.169527,0.496962,-1.364649,-1.391377,-0.298588,0.669549,0.504994,0.624218
26019,-0.101556,-1.263753,-0.302262,0.810482,0.18245,-0.164855,0.679282,0.25825,0.565048
26020,-0.053827,-1.398084,-0.781101,-1.220477,-0.428465,0.613858,-0.362403,-0.316249,0.488213
26021,0.998199,-0.04789,-0.636439,1.279542,0.67464,0.426392,-0.577728,-0.468937,0.360283
26022,0.319662,0.038072,-0.596366,1.465797,-0.561572,0.125847,-1.584762,-0.974474,0.288395
26023,-0.794016,0.32126,-0.632146,0.393952,-0.837903,-0.701182,-1.189186,-0.950373,0.21772
26024,0.073732,0.748711,-0.555728,-0.558001,-0.380478,-0.893349,0.334114,-0.771445,0.229941
26025,-2.046612,0.368489,-0.427198,-0.861876,-0.291378,0.666057,0.321288,-0.890116,0.205474
26026,-1.086414,0.822522,-0.256094,0.444788,0.909439,0.786109,-0.346162,-1.162985,0.139812
26027,-0.316349,0.349901,-0.22503,-0.228632,-1.393018,-0.250094,-0.673368,-1.259211,0.110195
26028,0.289143,0.610588,0.739548,0.587844,-0.727485,-0.684727,-1.465392,-1.292993,0.103463
26029,-1.246773,1.112266,0.524564,-1.590655,-1.31,-1.056264,-0.058005,-1.114044,0.152841
26030,-0.831444,1.268998,0.601326,-0.063066,0.604315,-0.171203,-0.737334,-1.069135,0.164392
26031,-0.933768,-0.806274,-0.097184,-0.119048,1.4467,0.638884,-0.432474,-0.926476,0.185086
26032,-1.28234,-2.275221,-0.645167,-0.617935,-1.248336,-0.401229,-0.766841,-0.899357,0.167557
26033,-0.859657,0.343219,-0.520894,-0.323685,-0.460939,-0.878859,-0.566888,-0.871147,0.175676
26034,0.609002,0.875648,-0.315361,0.258735,-0.276114,-0.779055,-0.702889,-0.824232,0.152388
26035,1.607279,0.293579,-0.170355,-0.799722,-0.61987,-0.824224,-0.198281,-0.677159,0.236989
26036,0.830469,-0.237149,-0.205658,1.935246,-0.07822,-0.481711,0.127567,-0.723875,0.190275
26037,-0.802734,-0.097661,0.615505,0.347501,0.480764,-0.154323,0.846286,-0.958957,0.214533
26038,0.272799,0.627999,0.500091,0.919153,1.012778,-0.099238,1.216493,-0.9669,0.23445
26039,0.25945,-0.834123,-0.081792,0.698438,0.843895,-0.133721,2.001182,-0.796852,0.267412
26040,0.595148,-0.807246,-0.078723,0.82992,1.090127,0.983773,1.566769,-0.855614,0.26807
26041,-0.891734,-2.214883,-0.784429,-0.537138,0.549617,0.803443,0.670792,-0.898797,0.268302
26042,-0.419734,-0.226388,-0.676961,0.161503,1.129632,0.875748,0.859778,-0.739132,0.288131
26043,-0.838368,0.08873,-0.715734,-0.245976,1.556131,0.71028,0.574814,-0.83763,0.278476
26044,-1.164524,0.051128,-0.553935,-0.614378,0.957094,0.550154,0.016219,-0.773379,0.292715
26045,1.365344,0.964359,-0.286914,0.927913,-0.763974,-0.028031,-0.721349,-0.850421,0.309977
26046,-0.66675,0.435309,-0.26933,-1.418837,-1.295584,-0.37182,-0.335789,-1.012655,0.375643
26047,-1.200366,0.331949,0.78051,-0.352656,-1.009383,-0.572496,-0.29808,-1.112038,0.401844
26048,-0.895115,0.926725,0.558339,0.749556,-0.567686,-0.6562,-1.003328,-1.412439,0.391559
26049,0.931087,-0.819524,-0.059564,0.266414,-0.610625,-0.659789,-1.365424,-1.600873,0.359682
26050,0.105069,-0.864151,-0.108926,-0.035805,-0.870196,-0.674206,-0.674957,-1.409785,0.378313
26051,0.796629,-0.762913,-0.16336,0.099006,-0.797684,-0.720149,-0.509098,-1.284474,0.381765
26052,-0.462492,-1.978479,-0.79932,1.266527,-0.273615,-0.49499,-0.733485,-1.275152,0.346105
26053,-1.237235,-0.876842,-0.748937,0.413451,-0.517148,-0.531913,-0.72819,-1.15218,0.354539
26054,-0.173061,-0.235867,-0.700299,1.071724,1.132122,-0.113948,-0.669388,-0.771647,0.363532
26055,0.231453,0.844568,-0.384203,-0.716451,0.722595,0.867114,-0.793814,-0.784651,0.322443
26056,1.210219,-0.009359,-0.111222,1.888018,2.001099,0.973055,-0.486951,-0.582254,0.312039
26057,-0.174918,0.502243,0.91066,0.554198,-0.367131,0.146033,0.02646,-0.652412,0.27298
26058,-0.509177,0.338675,0.884996,-0.017982,-0.939211,-0.16834,0.208265,-0.684198,0.228592
26059,-1.142992,-0.109167,0.659884,0.518612,-0.738855,-0.933688,-0.525406,-0.998912,0.146425
26060,1.158812,0.428314,0.654304,-0.421837,-1.157569,-1.117356,0.86301,-0.864108,0.155944
26061,-1.118227,0.89879,0.574117,-1.444612,-0.921362,-0.648895,2.109458,-0.681972,0.153859
26062,-0.301113,-1.064988,-0.023613,0.843025,0.674872,-0.195661,2.089813,-0.695171,0.114054
26063,-0.997296,-2.060613,-0.652054,0.533904,1.418219,0.907986,1.771065,-0.678381,0.066701
26064,-0.445353,-0.145935,-0.697705,-0.863288,1.150313,0.704936,0.1354,-0.899559,-0.056248
26065,0.036096,1.028695,-0.295648,1.246233,0.657013,0.504943,0.379048,-0.63308,-0.084334
26066,-0.23486,0.898678,-0.260442,0.229559,-0.41143,0.050967,1.083973,-0.4471,-0.131898
26067,-0.086215,0.702824,-0.220758,-0.496216,-1.187767,-0.494714,0.804455,-0.525427,-0.172689
26068,-0.106046,0.385846,0.887973,0.661573,-0.622436,-0.887179,-0.372042,-0.696919,-0.249875
26069,0.314555,0.041177,0.621252,-0.214528,-1.471092,-1.180701,-1.239042,-0.947605,-0.357365
26070,0.931208,0.355856,0.673838,1.578116,-0.566763,-0.877792,-1.646329,-1.136615,-0.424873
26071,0.725329,-1.094181,-0.304099,0.552571,-0.442228,-0.693386,-1.998515,-1.141006,-0.455883
26072,-2.11965,-1.328139,-0.860775,-0.021358,-0.426353,-0.606768,-1.389326,-0.99183,-0.429425
26073,-2.054716,-1.259547,-0.874178,0.12883,-0.677606,-0.572901,0.30492,-0.317219,-0.338531
26074,0.68584,0.080413,-0.668549,2.584847,0.359719,-0.332287,0.585735,-0.132816,-0.309928
26075,0.106916,0.131203,-0.238899,0.969262,1.20623,-0.100867,-0.282639,-0.070248,-0.318155
26076,-1.122755,-0.207662,-0.287965,-0.199336,1.237291,0.888365,-0.376116,-0.040526,-0.28836
26077,-1.700652,-0.103466,0.725306,0.758355,1.349433,0.709411,-0.260805,0.176121,-0.207594
26078,-0.089438,0.933851,0.456653,1.85732,-0.504203,-0.610232,0.962779,0.621958,-0.081195
26079,-1.099349,-1.363938,-0.211283,-1.0935,-1.687912,-1.189037,0.378279,0.538696,-0.114794
26080,0.00147,-0.892022,-0.176102,0.533259,-0.440209,-0.608281,-0.351631,0.479119,-0.161734
26081,-2.943828,-1.627393,-0.977167,2.469501,0.37932,-0.350143,-0.506614,0.350218,-0.228318
26082,-0.174517,-0.580994,-0.845092,2.900379,0.836452,-0.297037,-0.905056,0.361639,-0.241834
26083,0.63094,-0.003585,-0.251014,0.985809,1.189884,0.001246,-0.707077,0.441121,-0.201385
26084,-1.363603,-0.169072,0.716095,-2.190523,0.177859,0.834722,-1.463368,0.177336,-0.257329
26085,0.347355,0.801436,0.676932,0.463291,1.059422,0.899884,-1.815288,0.095247,-0.232841
26086,0.979529,-0.989191,-0.719252,0.05253,1.081943,0.856394,-0.401054,0.390499,-0.163955
26087,-2.475756,-1.723828,-1.016076,1.518293,-0.588074,-0.809961,-0.049662,0.503904,-0.141812
26088,-0.33946,-0.139143,-0.482663,-0.991941,-1.937827,-1.288844,0.340897,0.619805,-0.127334
26089,-1.018317,-0.387677,-0.449161,0.603858,-0.264142,-0.802504,0.120614,0.587082,-0.143648
26090,0.109923,-0.334772,-0.35669,0.94056,1.224271,-0.100745,0.541548,0.476388,-0.127803
26091,1.10859,0.055309,-0.287112,0.857202,1.111944,0.023254,0.414019,0.323,-0.099084
26092,1.277497,0.9016,0.622954,-1.00712,-0.078993,0.820727,-0.499596,-0.102306,-0.14422
26093,2.579934,0.403377,0.342114,-0.383254,0.86189,0.805184,-1.076972,-0.30651,-0.181348
26094,0.276096,-1.368924,-0.674177,-0.560654,1.107734,0.740682,-0.922215,-0.286103,-0.16873
26095,-0.424487,-0.53554,-0.915313,1.851064,-0.707125,-0.533811,-0.538612,-0.304293,-0.169889
26096,-1.428543,-0.741412,-0.745265,1.442333,-0.567372,-0.826455,-0.253191,-0.270373,-0.164055
26097,0.201015,-0.253499,-0.547126,0.088155,-1.504307,-1.173732,-0.349643,-0.223314,-0.159687
26098,0.784665,-0.769511,-0.679866,2.06687,1.252967,-0.276539,-0.386412,-0.188731,-0.163564
26099,1.072886,0.340935,-0.694053,-0.047975,0.547219,0.941347,-0.499415,-0.330247,-0.192903
26100,0.279259,0.201685,0.772716,-1.068872,-0.228823,0.831071,-0.967165,-0.517196,-0.245123
26101,1.806882,0.433005,0.434622,-0.129933,1.211769,0.768225,-2.350542,-0.167182,0.688639
26102,1.559732,-0.367156,0.155365,1.513013,-1.082888,-0.505983,-1.847435,0.198184,0.734491
26103,0.315647,-0.762879,-0.031311,1.91669,-0.667989,-0.865926,-0.768124,0.410746,0.7449
26104,-0.892724,-1.160627,-1.04126,-0.330906,-1.851503,-1.255809,-0.502655,0.544596,0.749229
26105,0.05336,-0.054834,-0.780348,1.922474,-0.646255,-0.98987,-0.370279,0.707535,0.743124
26106,-0.486442,-0.922344,-0.747223,0.791646,-0.351859,-0.783383,0.236673,1.040617,0.770232
26107,0.094772,1.146679,0.799922,-0.449985,-0.028642,0.788561,0.198156,1.113865,0.770609
26108,1.353341,1.593378,0.798853,-0.733387,-0.036117,0.780164,0.428997,1.280093,0.784545
26109,-0.119048,1.4467,0.638884,-0.536057,0.771903,0.547102,0.607055,1.066762,0.743796
26110,0.433538,1.033389,0.545094,0.558334,0.065995,-0.016828,0.457228,1.000707,0.723088
26111,0.782011,-0.347395,0.170553,0.37844,-0.949608,-0.425007,0.560922,1.303739,0.76202
26112,-0.50044,-0.999555,-0.678392,1.590614,-0.246601,-0.559716,0.378323,1.153483,0.756228
26113,0.142321,-0.699191,-0.703247,1.868635,-0.116188,-0.665698,1.035946,1.484626,0.779317
26114,0.103091,-0.676284,-0.749024,1.429531,-0.547414,-0.967109,0.830688,1.393274,0.810061
26115,-0.92969,-0.895165,-0.994137,1.024157,-0.233492,-0.817389,1.011029,1.040654,0.798709
26116,-0.125962,-0.569568,-0.93658,-0.08538,0.017702,-0.647474,0.615042,0.703076,0.731018
26117,-0.576116,-0.353657,-0.851761,-0.828452,-0.005829,-0.590451,0.430537,0.598073,0.664868
26118,0.051167,-0.322878,-0.807847,0.984589,1.234628,-0.147648,0.424838,0.30994,0.631024
26119,-0.247584,-0.513529,-0.542143,1.414959,1.42219,-0.072196,0.555314,0.134377,0.527923
26120,-0.235301,-0.523216,-0.523927,0.474964,1.18818,-0.047656,-0.210043,-0.40905,0.476597
26121,1.615036,0.506587,-0.201839,-0.359864,-0.001537,0.857282,-1.024118,-1.049234,0.350981
26122,1.167967,0.908659,-0.096384,-0.426939,-0.260091,0.737374,-1.072366,-1.057639,0.274313
26123,-0.537138,0.549617,0.803443,-0.267187,-0.152306,0.764746,-1.127365,-1.113432,0.182975
26124,-0.006791,0.344491,0.799988,0.068288,0.771216,0.820766,0.658145,-0.875342,0.204066
26125,1.604352,-0.405341,0.082895,2.095603,-0.5462,-0.404918,0.265489,-1.082728,0.199108
26126,1.355782,-0.525068,0.007846,1.642698,-0.329132,-0.449244,-0.684794,-1.468051,0.097178
26127,-1.313299,-1.300017,-0.464776,0.752344,-0.347816,-0.705447,-1.06761,-1.596064,0.044138
26128,-0.072772,-0.931755,-0.620556,0.882525,-0.668374,-0.901926,-1.534429,-1.520443,0.052581
26129,-0.216793,-0.862561,-1.00308,-0.055124,0.257114,-0.676311,-0.590861,-1.308052,0.088269
26130,0.11042,-0.475077,-0.805083,0.334492,1.072612,-0.115595,-1.002191,-1.265551,0.066444
26131,0.362611,0.139451,-0.301625,-1.04654,0.331072,0.96458,-0.528528,-1.142136,0.084778
26132,1.071724,1.132122,-0.113948,-0.365069,-0.274812,0.739408,-0.800874,-1.154636,0.11305
26133,1.095434,1.593007,0.892283,-0.561855,-0.377266,0.741782,-0.550881,-1.016075,0.11088
26134,-0.972795,-1.374007,-0.543394,-1.268091,0.319858,0.543735,-0.073744,-0.883061,0.126154
26135,1.204439,-0.599659,-0.628562,-0.279842,0.105717,0.122964,-0.691804,-0.975385,0.135473
26136,0.558304,-0.649719,-0.754597,2.32575,0.512276,0.043211,-0.039016,-0.991265,0.176977
26137,-0.165099,-0.979985,-1.018766,2.141188,-0.133265,-0.394003,0.050737,-1.10261,0.178583
26138,-1.320752,-1.684009,-1.181138,1.476512,0.123355,-0.497152,0.550496,-1.0274,0.179526
26139,0.34498,-0.821573,-0.96683,-0.407624,0.481257,-0.381647,1.015765,-0.893083,0.226699
26140,-1.821217,-0.955195,-0.725209,1.275349,1.309577,0.024594,0.94443,-0.850239,0.213862
26141,0.576391,1.083602,-0.038146,-1.132933,0.225524,0.680833,0.432319,-0.750564,0.240926
26142,-2.240805,0.206811,0.837128,-0.852252,0.191072,0.63879,0.560546,-0.650957,0.27319
26143,-0.900408,0.961563,0.900969,-0.287611,0.222716,0.492363,0.153957,-0.778271,0.257099
