x,y,t,z
0.117854,0.52011,3,-2.068396
0.098944,0.552149,3,0.462563
0.117538,0.577844,3,-1.282042
0.09871,0.645139,3,0.962084
0.097511,0.702746,3,0.143567
0.109079,0.733097,3,-0.224774
0.116158,0.767936,3,-0.728749
0.117196,0.791509,3,-0.120127
0.107917,0.833796,3,-0.112471
0.111758,0.862499,3,0.012133
0.117786,0.901998,3,1.780921
0.104282,0.922695,3,1.415476
0.0979,0.96341,3,-0.01681
0.120058,0.99388,3,-0.150053
0.142895,0.003377,3,0.79946
0.142904,0.044808,3,0.18658
0.140597,0.078463,3,-2.747962
0.147432,0.111182,3,-0.736996
0.132976,0.147701,3,-0.985292
0.135583,0.164862,3,-0.427623
0.144834,0.222855,3,-0.941764
0.137598,0.265154,3,0.874533
0.136239,0.304891,3,-0.124723
0.133325,0.338622,3,0.879792
0.139265,0.347986,3,0.78829
0.142556,0.43227,3,-0.154131
0.148025,0.477976,3,0.644168
0.140992,0.512804,3,-3.375106
0.144659,0.534714,3,-1.922162
0.150641,0.576466,3,-0.139618
0.14277,0.599242,3,-0.138411
0.133542,0.650228,3,-0.432817
0.135979,0.671488,3,0.376594
0.14489,0.715188,3,0.685276
0.141218,0.723113,3,0.707887
0.149879,0.801168,3,0.501218
0.147329,0.823518,3,1.07304
0.146029,0.862948,3,0.1461
0.129565,0.88546,3,0.268225
0.142093,0.927146,3,-1.037203
0.151998,0.979692,3,0.219808
0.177921,0.018532,3,0.343216
0.16753,0.050437,3,-0.333522
0.160623,0.088426,3,-2.188295
0.177804,0.103539,3,-1.13916
0.179279,0.129409,3,-0.336778
0.160222,0.197496,3,-1.375605
0.172282,0.234314,3,-2.083744
0.162453,0.262785,3,-0.943239
0.163607,0.306656,3,0.067472
0.176928,0.337761,3,1.279066
0.172729,0.365868,3,0.042371
0.163846,0.380447,3,0.454416
0.17114,0.433796,3,-0.030601
0.170564,0.451262,3,-0.290454
0.166612,0.47661,3,1.017341
0.160419,0.518518,3,-2.655501
0.180172,0.536666,3,-1.016284
0.168331,0.604972,3,0.218002
0.174885,0.630858,3,0.666057
0.179141,0.675732,3,0.906628
0.168979,0.698298,3,0.978283
0.163172,0.734557,3,0.54768
0.176708,0.761154,3,-0.604688
0.169338,0.794261,3,-0.545664
0.164541,0.838942,3,0.094422
0.163255,0.856512,3,1.26664
0.160014,0.893769,3,-0.261287
0.168433,0.921204,3,-1.703934
0.160656,0.95692,3,-1.413418
0.175939,0.9742,3,0.943971
0.197313,0.015486,3,1.448265
0.195241,0.054257,3,-0.556211
0.193604,0.113973,3,-0.289233
0.206931,0.15087,3,0.68507
0.19908,0.160285,3,1.228387
0.196043,0.202877,3,-1.449437
0.204217,0.244626,3,0.302509
0.210907,0.27668,3,1.639481
0.198262,0.284822,3,0.265569
0.212498,0.327142,3,0.52361
0.200709,0.369387,3,-0.429453
0.192786,0.397267,3,1.206892
0.199965,0.412817,3,0.366562
0.201062,0.441529,3,0.285849
0.196393,0.489,3,1.208532
0.202631,0.549228,3,-1.606457
0.197576,0.612137,3,1.186181
0.203355,0.643531,3,0.053133
0.206797,0.677523,3,-0.105098
0.193283,0.695389,3,-0.053007
0.206524,0.744815,3,-0.771957
0.214012,0.784566,3,-0.600127
0.200678,0.824096,3,-0.716623
0.213328,0.859089,3,-0.313372
0.193237,0.885169,3,-0.03102
0.206282,0.922424,3,-0.467016
0.228683,0.020305,3,-0.860018
0.23294,0.040139,3,0.013655
0.22904,0.083641,3,0.534194
0.242901,0.11677,3,-0.332919
0.234918,0.170455,3,-0.128691
0.238836,0.194567,3,-0.547342
0.230895,0.242155,3,0.361789
0.224353,0.260531,3,1.494513
0.242347,0.296906,3,0.989371
0.237752,0.3338,3,0.031844
0.24662,0.365364,3,0.18379
0.222094,0.393527,3,0.615194
0.228413,0.417541,3,0.842078
0.233701,0.452336,3,1.557621
0.226254,0.490509,3,0.384465
0.225766,0.51857,3,-0.773536
0.246274,0.545431,3,-1.005157
0.230336,0.58605,3,1.223014
0.229498,0.647118,3,0.749132
0.224837,0.683959,3,1.096373
0.24481,0.702607,3,-0.731305
0.241739,0.722287,3,-0.145568
0.241263,0.768461,3,0.72886
0.234818,0.79464,3,-0.88905
0.230386,0.828313,3,-1.974003
0.225629,0.855605,3,-1.446513
0.224965,0.888417,3,0.283027
0.238771,0.924291,3,-0.437664
0.243878,0.9619,3,0.013027
0.230425,0.972769,3,-0.666967
0.264845,0.011074,3,-0.925809
0.265074,0.054556,3,0.317152
0.256499,0.083525,3,1.342236
0.265188,0.107871,3,0.04379
0.265018,0.14315,3,0.556662
0.263705,0.169202,3,0.274043
0.255133,0.196069,3,-0.391207
0.263365,0.243271,3,0.759633
0.273905,0.276308,3,1.842954
0.259786,0.288666,3,0.521767
0.263996,0.326041,3,-0.066355
0.266146,0.360835,3,-0.09649
0.273832,0.383042,3,0.829853
0.257001,0.427085,3,1.625705
0.254318,0.453051,3,1.683548
0.271729,0.484788,3,-0.728211
0.2735,0.508678,3,-1.035336
0.261218,0.558123,3,-0.104249
0.276578,0.585782,3,0.41214
0.262869,0.607221,3,0.479843
0.253893,0.696038,3,-1.538603
0.261711,0.743424,3,0.363283
0.256721,0.768372,3,0.227466
0.253965,0.798841,3,0.171097
0.253788,0.829486,3,-0.546939
0.256551,0.868245,3,-0.460586
0.271904,0.885427,3,1.806455
0.267206,0.929346,3,1.72937
0.272853,0.94831,3,1.049959
0.261009,0.986977,3,0.539794
0.297613,0.019103,3,-0.256116
0.306412,0.118191,3,-0.246637
0.303294,0.145335,3,-0.325328
0.306998,0.207716,3,1.134841
0.300611,0.223094,3,0.692662
0.291713,0.270201,3,2.054635
0.30006,0.292376,3,-0.845865
0.288746,0.371591,3,1.47522
0.285788,0.396577,3,0.762207
0.304062,0.430516,3,0.01856
0.285512,0.443196,3,0.258602
0.295618,0.48625,3,-0.251748
0.302924,0.503219,3,-1.756155
0.285441,0.539058,3,-1.384746
0.308063,0.588728,3,1.201076
0.296669,0.672311,3,-0.074365
0.285971,0.694154,3,0.445145
0.29853,0.730809,3,1.300312
0.30498,0.757965,3,-0.342836
0.30131,0.785917,3,0.358308
0.308326,0.836932,3,-1.131787
0.299133,0.89907,3,0.32302
0.30588,0.92527,3,1.880311
0.307891,0.948373,3,0.274622
0.289645,0.98894,3,0.507803
0.323466,0.009461,3,0.03242
0.337373,0.040904,3,1.506002
0.320064,0.088372,3,0.279668
0.339761,0.116627,3,0.467637
0.322876,0.139555,3,0.659864
0.323314,0.168222,3,0.412242
0.330584,0.212469,3,1.578073
0.333406,0.232439,3,0.329918
0.317309,0.262842,3,-0.984164
0.327732,0.28501,3,-1.834862
0.321648,0.32899,3,-0.785489
0.316623,0.367656,3,1.066584
0.324934,0.400628,3,-0.132318
0.327301,0.417201,3,-0.22873
0.320875,0.457571,3,-0.279311
0.340515,0.484967,3,-0.421653
0.338907,0.524763,3,0.945236
0.335246,0.537096,3,1.250932
0.335009,0.584382,3,-0.663813
0.338098,0.598511,3,0.544145
0.320811,0.633287,3,0.988209
0.326108,0.67952,3,-0.044708
0.317631,0.693889,3,-0.536458
0.321335,0.725565,3,-0.532268
0.328606,0.770941,3,0.170249
0.319949,0.803379,3,0.061322
0.321806,0.820947,3,-0.356386
0.31845,0.879587,3,0.08765
0.338941,0.917451,3,0.075158
0.334033,0.963831,3,0.776448
0.336792,0.988565,3,0.539251
0.366719,0.018913,3,0.08612
0.366286,0.048603,3,-0.394605
0.362739,0.111606,3,1.723509
0.368921,0.129471,3,0.020585
0.356752,0.183427,3,0.623893
0.351485,0.206211,3,1.205723
0.349617,0.239466,3,0.266772
0.355277,0.260191,3,-1.266477
0.35847,0.298958,3,-1.133857
0.359263,0.317005,3,-0.683287
0.351948,0.362089,3,0.255416
0.349716,0.381514,3,1.749308
0.370164,0.430624,3,0.429818
0.34847,0.460082,3,0.521236
0.359814,0.493314,3,0.410893
0.35712,0.510475,3,1.032235
0.357542,0.554165,3,-0.222996
0.371109,0.567156,3,0.413515
0.356397,0.618155,3,1.320314
0.356859,0.713699,3,-0.538927
0.346953,0.740262,3,-0.377299
0.352015,0.764798,3,0.513529
0.354845,0.801904,3,0.802852
0.359928,0.828668,3,1.964447
0.354617,0.862769,3,-1.060604
0.363306,0.884157,3,1.363785
0.359019,0.927401,3,-0.808163
0.347364,0.940708,3,-0.79254
0.36134,0.982609,3,0.609078
0.385558,0.003257,3,1.019061
0.383649,0.041042,3,-0.377985
0.379787,0.080671,3,0.987027
0.381072,0.101414,3,1.981287
0.387569,0.151404,3,0.354904
0.390152,0.178803,3,-0.561305
0.399479,0.20273,3,-1.276422
0.39094,0.223369,3,0.362945
0.401904,0.27391,3,1.241979
0.397148,0.296206,3,1.276483
0.386952,0.31739,3,0.809159
0.380851,0.347134,3,0.410055
0.385922,0.392994,3,-0.015336
0.39641,0.417661,3,0.608598
0.393077,0.448374,3,1.018111
0.397145,0.49426,3,1.855154
0.386006,0.527669,3,1.415496
0.382176,0.543918,3,0.554609
0.392714,0.572623,3,-0.006545
0.392208,0.620908,3,0.744721
0.383402,0.629235,3,-0.175844
0.396586,0.661006,3,0.105921
0.39134,0.696901,3,-0.576123
0.38125,0.733869,3,-0.708166
0.40195,0.795263,3,1.184213
0.402038,0.817176,3,0.334197
0.389272,0.853586,3,1.395673
0.394545,0.882557,3,2.013593
0.393122,0.915748,3,1.176583
0.381882,0.991937,3,0.021784
0.417935,0.010933,3,0.259224
0.413981,0.057525,3,-0.221964
0.424181,0.084313,3,-0.204763
0.431558,0.116959,3,-0.901048
0.429173,0.143769,3,-0.518379
0.43109,0.167388,3,0.283412
0.431296,0.215465,3,0.432446
0.431363,0.271957,3,-1.342726
0.429758,0.336642,3,0.987449
0.411987,0.358678,3,1.186126
0.409824,0.395734,3,-0.179693
0.427551,0.422006,3,0.473589
0.417068,0.482061,3,0.141224
0.414116,0.515423,3,0.528683
0.41771,0.553923,3,-0.516248
0.415362,0.571143,3,-0.196078
0.424006,0.59766,3,0.470191
0.430538,0.639471,3,0.054676
0.418173,0.677458,3,0.326008
0.420561,0.69443,3,-0.661226
0.42644,0.73005,3,0.083688
0.432012,0.75506,3,1.646992
0.413451,0.802395,3,0.881261
0.432328,0.822313,3,0.63085
0.414198,0.870277,3,-0.594834
0.433672,0.901124,3,-0.961961
0.420407,0.910297,3,-0.821918
0.429307,0.95935,3,-0.162001
0.420483,0.996548,3,0.879604
0.446648,0.022568,3,0.642882
0.459846,0.046385,3,0.394935
0.465586,0.074477,3,-0.438635
0.45342,0.117999,3,0.112347
0.460824,0.149718,3,-0.955651
0.454832,0.16576,3,-0.314508
0.441022,0.196897,3,0.132673
0.448833,0.271761,3,-0.033812
0.456679,0.290535,3,0.646586
0.440949,0.336502,3,0.336575
0.445187,0.371496,3,0.6083
0.4595,0.393719,3,1.374923
0.441168,0.423182,3,0.634794
0.454105,0.487217,3,-0.240448
0.446718,0.510826,3,-0.637814
0.442977,0.54043,3,-0.912444
0.457178,0.580772,3,0.261069
0.442803,0.608627,3,0.192603
0.452365,0.644511,3,-0.47744
0.458762,0.671512,3,0.886612
0.463283,0.698322,3,0.389115
0.450796,0.72774,3,-0.332864
0.441957,0.75435,3,1.35587
0.45265,0.786031,3,0.724513
0.462726,0.832212,3,-0.138474
0.441902,0.862852,3,-2.399536
0.447806,0.879945,3,-2.408369
0.445409,0.925875,3,-0.718051
0.454095,0.958889,3,-0.493134
0.447467,0.991438,3,0.336983
0.47284,0.01232,3,0.541978
0.472493,0.051894,3,0.406407
0.496217,0.068421,3,1.248792
0.476146,0.107957,3,-0.499668
0.491057,0.150533,3,-0.496172
0.495094,0.176215,3,-0.308527
0.476979,0.199016,3,0.157847
0.49458,0.228311,3,0.404658
0.481491,0.262856,3,1.429857
0.473193,0.324994,3,0.934439
0.494569,0.355374,3,-0.151277
0.483064,0.380602,3,0.227251
0.496874,0.434034,3,0.633987
0.492617,0.447466,3,0.784302
0.491097,0.493582,3,-0.362147
0.487911,0.522965,3,0.164491
0.4861,0.549753,3,0.076443
0.494512,0.584121,3,-0.572823
0.473336,0.613693,3,0.018292
0.487778,0.652805,3,1.439438
0.480533,0.680383,3,-0.565744
0.479946,0.696989,3,0.062047
0.474319,0.739561,3,1.32097
0.487969,0.763662,3,1.55946
0.496278,0.801787,3,0.125415
0.491781,0.837722,3,-0.588992
0.472786,0.85297,3,-1.108771
0.496449,0.879035,3,-0.017432
0.477628,0.929691,3,0.645058
0.479627,0.9656,3,-0.858436
0.488897,0.995663,3,-0.229617
0.522941,0.009373,3,-0.190049
0.517292,0.051827,3,1.044168
0.527868,0.081252,3,1.325433
0.518432,0.146054,3,1.551586
0.514779,0.182753,3,0.526848
0.519189,0.237262,3,1.620299
0.52776,0.268592,3,1.06799
0.510924,0.303915,3,1.76705
0.515688,0.324335,3,-0.387688
0.50376,0.359013,3,-0.820824
0.512746,0.384513,3,-1.303671
0.509489,0.4651,3,0.795255
0.508848,0.508453,3,-0.339731
0.521756,0.539841,3,0.231779
0.52408,0.568527,3,-0.680295
0.524238,0.608137,3,-0.211089
0.523956,0.635892,3,0.187136
0.512765,0.679498,3,-0.595121
0.52499,0.691329,3,-0.866775
0.513635,0.743375,3,1.619058
0.519165,0.78811,3,0.013947
0.505145,0.8323,3,-0.183023
0.518997,0.858516,3,-1.047166
0.526188,0.90145,3,-0.389653
0.507139,0.913802,3,-0.309558
0.525926,0.9608,3,-1.26174
0.534877,0.027362,3,0.840736
0.543365,0.055833,3,1.012475
0.536514,0.070728,3,0.7686
0.542095,0.119845,3,0.707116
0.547244,0.145485,3,1.552479
0.552469,0.169109,3,1.091611
0.55244,0.194229,3,1.636715
0.540609,0.231111,3,-0.013294
0.556288,0.275399,3,1.291114
0.547345,0.308308,3,-0.334267
0.544949,0.358887,3,0.208037
0.536543,0.392712,3,-0.327777
0.550814,0.434343,3,-0.85615
0.544137,0.46267,3,-0.718415
0.537867,0.482139,3,1.066249
0.555657,0.515606,3,-0.814845
0.541097,0.557797,3,-0.65784
0.551959,0.580067,3,-0.596157
0.555767,0.602328,3,-0.524727
0.541177,0.642611,3,-0.408978
0.549563,0.684242,3,-0.02011
0.552465,0.712047,3,-0.832986
0.543477,0.736878,3,-0.328858
0.553071,0.775198,3,1.040373
0.548311,0.792019,3,-0.348226
0.53529,0.840135,3,-1.932466
0.554031,0.849957,3,-1.813685
0.548472,0.88922,3,-1.389804
0.537426,0.933234,3,-0.66527
0.543498,0.976298,3,-1.449987
0.584649,0.01897,3,1.318247
0.56847,0.045983,3,0.582025
0.570912,0.089862,3,0.247713
0.582686,0.108965,3,-0.411397
0.577582,0.166188,3,-0.213027
0.569295,0.211684,3,-0.138288
0.587441,0.244241,3,0.024341
0.583757,0.263877,3,0.993321
0.570635,0.303422,3,-0.265416
0.575887,0.340292,3,-1.404352
0.576387,0.378305,3,0.352703
0.572347,0.447967,3,-1.703435
0.58895,0.472621,3,0.503922
0.577979,0.53785,3,-0.6217
0.566032,0.57004,3,-0.883437
0.58119,0.611005,3,-0.543602
0.577288,0.630647,3,-0.192172
0.589206,0.708384,3,2.335311
0.578325,0.738588,3,0.820705
0.569136,0.770835,3,0.152439
0.578758,0.850013,3,-0.978432
0.573694,0.889477,3,-1.100898
0.58432,0.96099,3,-1.220778
0.581163,0.988757,3,-0.369978
0.61841,0.006016,3,1.761024
0.617232,0.056317,3,-1.097609
0.604181,0.076548,3,0.587912
0.607946,0.115844,3,-0.674259
0.610319,0.135139,3,-0.804547
0.606178,0.171401,3,-1.251579
0.621648,0.212628,3,0.324624
0.600614,0.225159,3,-0.18751
0.611587,0.267624,3,0.459031
0.613933,0.291464,3,0.118255
0.619263,0.320816,3,-0.688994
0.607102,0.352332,3,0.513843
0.617124,0.419613,3,1.257918
0.599508,0.451412,3,-0.659675
0.598995,0.496043,3,0.372307
0.610553,0.525603,3,-0.278657
0.617984,0.555359,3,0.523032
0.605275,0.572805,3,2.412109
0.611828,0.61872,3,0.543768
0.611069,0.652382,3,1.56843
0.605745,0.673342,3,1.308965
0.618134,0.703234,3,0.919828
0.614126,0.732847,3,0.57916
0.598983,0.762433,3,0.468478
0.614935,0.808871,3,-0.686207
0.611374,0.818912,3,-1.15402
0.601828,0.852917,3,-1.728496
0.60743,0.878327,3,0.193848
0.613155,0.922562,3,-1.40577
0.607864,0.959025,3,-1.535162
0.60923,0.996542,3,-1.322943
0.644003,0.011589,3,0.08548
0.648776,0.058653,3,0.019814
0.64377,0.07623,3,-1.64421
0.649247,0.101714,3,0.102088
0.637986,0.133118,3,0.327127
0.64693,0.165495,3,-0.719855
0.645726,0.201681,3,0.284812
0.645217,0.241584,3,0.029458
0.64733,0.294238,3,-0.316673
0.641564,0.339783,3,-0.381292
0.644031,0.370869,3,1.243814
0.652485,0.385311,3,1.232428
0.640306,0.419724,3,1.866584
0.628711,0.465161,3,-1.389716
0.638141,0.488339,3,-2.27492
0.636125,0.508792,3,-1.593373
0.643866,0.55802,3,-0.649051
0.644396,0.577489,3,-0.209304
0.631609,0.598007,3,0.77652
0.644981,0.650414,3,1.424151
0.635377,0.668833,3,-0.008511
0.63647,0.714969,3,0.636067
0.632292,0.725584,3,1.042862
0.641697,0.807311,3,-1.135278
0.650654,0.820103,3,-1.42336
0.650055,0.868764,3,-1.199628
0.639788,0.887236,3,-0.838813
0.635363,0.921624,3,-1.553084
0.636772,0.957878,3,-0.628226
0.631838,0.988523,3,-0.163118
0.682295,0.022579,3,0.39081
0.674668,0.048566,3,0.431243
0.665693,0.084401,3,0.448553
0.674698,0.12005,3,-0.325372
0.67544,0.150701,3,0.610583
0.667007,0.183785,3,-0.152674
0.681295,0.202424,3,0.188058
0.662494,0.228291,3,1.013223
0.669546,0.269817,3,-0.146116
0.663727,0.292075,3,0.480214
0.680544,0.316907,3,-0.224901
0.663964,0.354708,3,1.223083
0.669768,0.389952,3,1.345529
0.679457,0.428415,3,0.861042
0.663455,0.46442,3,0.437883
0.670062,0.473875,3,0.379828
0.677624,0.504105,3,-1.401379
0.675566,0.558943,3,-1.591921
0.679131,0.57214,3,-0.282385
0.682117,0.607697,3,0.184936
0.663465,0.6335,3,1.097271
0.669607,0.660385,3,1.928949
0.676549,0.703976,3,-0.783249
0.666802,0.72422,3,0.918678
0.664418,0.764904,3,1.700363
0.66942,0.785588,3,-1.293271
0.672435,0.830259,3,-1.587926
0.668421,0.870328,3,-0.699353
0.660836,0.882253,3,-1.184878
0.676868,0.914916,3,-1.089669
0.662298,0.943805,3,-1.134569
0.666916,0.993047,3,-0.324753
0.694785,0.026857,3,0.060082
0.711365,0.058291,3,-0.80539
0.695872,0.084107,3,1.00307
0.700363,0.106212,3,0.584778
0.700973,0.175405,3,0.323767
0.698946,0.2084,3,-1.116456
0.709,0.235239,3,0.627216
0.695178,0.256545,3,0.707887
0.705202,0.301989,3,0.792279
0.708679,0.339248,3,-0.827037
0.706692,0.36639,3,0.200829
0.693375,0.386684,3,1.509504
0.690681,0.415048,3,0.523957
0.702364,0.448223,3,0.775224
0.69247,0.487774,3,0.102827
0.696955,0.52571,3,-2.86878
0.706692,0.590179,3,0.669224
0.711539,0.611798,3,-0.805155
0.710148,0.634387,3,1.174959
0.696578,0.66222,3,0.839621
0.714662,0.714954,3,-0.941825
0.706834,0.725465,3,-0.105575
0.693374,0.758911,3,-0.089618
0.711829,0.805178,3,-0.924952
0.695034,0.827896,3,-0.639508
0.705943,0.854034,3,-0.557077
0.711455,0.8935,3,-0.795758
0.703457,0.916944,3,0.523518
0.713597,0.955302,3,-0.079175
0.714094,0.976177,3,-0.078847
0.734137,0.016409,3,0.380446
0.737754,0.037704,3,-0.809569
0.734713,0.077419,3,0.078823
0.740127,0.104236,3,-0.081489
0.739931,0.15233,3,0.56619
0.732081,0.176468,3,0.857172
0.745409,0.19204,3,0.628058
0.742558,0.223157,3,0.716976
0.729076,0.270013,3,-0.830776
0.74396,0.295984,3,-0.281959
0.740643,0.371864,3,-1.941053
0.724653,0.384725,3,-0.49111
0.729433,0.410126,3,-0.137549
0.743152,0.446652,3,0.207096
0.741186,0.524057,3,-0.650361
0.733742,0.541524,3,-1.564827
0.736385,0.597656,3,0.501385
0.726199,0.652841,3,0.712198
0.739749,0.662232,3,-0.021078
0.723006,0.704183,3,-0.806101
0.726015,0.730207,3,-1.689117
0.72732,0.75435,3,-1.893637
0.741816,0.793979,3,-0.620864
0.735504,0.829335,3,0.449536
0.731467,0.863282,3,0.203183
0.742185,0.895276,3,0.395852
0.745053,0.962836,3,1.679919
0.771268,0.015118,3,-0.562906
0.777763,0.035244,3,0.506075
0.770237,0.079774,3,-0.074482
0.754775,0.118311,3,-0.347109
0.76699,0.147649,3,0.670149
0.776453,0.235402,3,1.073214
0.757783,0.271395,3,-0.303302
0.776256,0.302662,3,0.134752
0.760105,0.323348,3,0.648641
0.762819,0.349164,3,-0.04983
0.777999,0.379977,3,-0.028585
0.772001,0.432427,3,1.066169
0.777188,0.459626,3,-0.67393
0.768666,0.489081,3,-1.007034
0.759119,0.518304,3,-1.212089
0.7712,0.55748,3,0.019983
0.757453,0.58535,3,-0.470907
0.772666,0.615068,3,-1.832682
0.767374,0.646959,3,-0.074545
0.761315,0.681706,3,0.195045
0.775392,0.697143,3,-0.038478
0.763983,0.723799,3,0.593579
0.777913,0.762113,3,0.145061
0.773336,0.791143,3,-1.68005
0.769836,0.82053,3,-0.754155
0.762182,0.86346,3,1.552838
0.759882,0.881058,3,0.690391
0.767762,0.915195,3,0.005929
0.775059,0.945803,3,0.670635
0.776152,0.974802,3,0.030024
0.804732,0.019226,3,-1.024427
0.785408,0.05906,3,0.84593
0.795201,0.086198,3,-0.141122
0.802253,0.09695,3,-0.682812
0.798782,0.129193,3,-0.033279
0.806781,0.171049,3,-0.512915
0.791961,0.198888,3,0.369036
0.797973,0.229249,3,1.038992
0.801627,0.261935,3,-0.296822
0.798517,0.293338,3,0.857043
0.79809,0.338824,3,-0.120756
0.784923,0.367347,3,0.195679
0.785506,0.39331,3,0.965993
0.785668,0.43244,3,1.373916
0.804738,0.464944,3,-1.775493
0.785367,0.487595,3,-0.788574
0.799795,0.50515,3,0.160281
0.806973,0.573908,3,-0.902247
0.785696,0.60888,3,-1.579203
0.808054,0.676312,3,-0.332138
0.791365,0.702903,3,-0.468715
0.808686,0.746117,3,-0.111383
0.805462,0.766578,3,0.919272
0.79258,0.794177,3,-0.749734
0.796027,0.824379,3,-0.328841
0.789649,0.859658,3,-0.373482
0.808314,0.884692,3,0.725077
0.795223,0.928677,3,0.606153
0.790261,0.952466,3,-0.189427
0.794396,0.993181,3,1.201296
0.82949,0.003551,3,0.758417
0.838178,0.045838,3,0.998367
0.824334,0.089499,3,-0.069913
0.839094,0.114934,3,-0.753291
0.838226,0.150273,3,-0.744804
0.825621,0.163966,3,-0.823401
0.825051,0.199932,3,0.664978
0.838385,0.265164,3,0.702601
0.836417,0.336215,3,0.953421
0.817782,0.386169,3,-1.035194
0.829658,0.417418,3,0.077937
0.83551,0.464679,3,-0.352239
0.819974,0.480625,3,-0.801043
0.840105,0.505027,3,-0.351576
0.835839,0.542563,3,0.212564
0.816401,0.584308,3,-1.84469
0.816872,0.620252,3,-0.052084
0.831456,0.639369,3,0.464711
0.836176,0.697426,3,-0.067849
0.821396,0.740186,3,1.285983
0.834465,0.774211,3,0.480883
0.818349,0.799007,3,-0.01101
0.824988,0.865708,3,0.422541
0.823589,0.901521,3,1.046553
0.817501,0.912224,3,1.010087
0.838074,0.94685,3,-0.847562
0.827224,0.993804,3,1.542326
0.851992,0.043278,3,0.954125
0.847371,0.071989,3,0.605836
0.854154,0.113202,3,-0.591216
0.864483,0.138372,3,-0.623585
0.863459,0.172534,3,-0.894875
0.853345,0.232763,3,0.079491
0.865316,0.262319,3,-0.193887
0.847395,0.294492,3,1.396355
0.855989,0.325508,3,0.626657
0.850825,0.363953,3,0.04166
0.855154,0.38395,3,0.379526
0.866802,0.415103,3,0.124324
0.858925,0.447152,3,-0.194869
0.860215,0.510899,3,0.820758
0.850954,0.54821,3,0.533222
0.861013,0.576983,3,-0.169069
0.852037,0.603622,3,-0.363248
0.868481,0.649871,3,-0.728819
0.866781,0.673029,3,-0.52362
0.865976,0.692001,3,-0.792025
0.871417,0.734417,3,0.588072
0.857445,0.753187,3,0.081903
0.869533,0.80406,3,0.372055
0.856821,0.817233,3,-0.425929
0.858638,0.8651,3,1.631402
0.854308,0.884815,3,1.765489
0.870828,0.928858,3,0.126377
0.861535,0.973432,3,1.086466
0.887509,0.021864,3,0.01301
0.893517,0.057897,3,-0.361204
0.883222,0.086179,3,1.015837
0.883394,0.098578,3,0.305158
0.895426,0.1283,3,-1.197106
0.893481,0.170776,3,-0.235333
0.879676,0.205524,3,-0.413533
0.902068,0.233996,3,0.516072
0.88493,0.309282,3,-0.100362
0.901334,0.334193,3,0.676866
0.896257,0.352517,3,0.704396
0.878383,0.39521,3,0.13894
0.87825,0.42285,3,1.249949
0.89682,0.45541,3,-0.128661
0.893157,0.474954,3,-0.385455
0.886649,0.508549,3,-0.301134
0.879726,0.547996,3,0.541445
0.879103,0.572495,3,-0.018705
0.893448,0.615154,3,-1.219447
0.885169,0.633805,3,-1.531476
0.882805,0.66797,3,-0.117662
0.898703,0.694248,3,0.474547
0.898841,0.732414,3,1.166518
0.87835,0.755646,3,0.547624
0.888571,0.807809,3,0.710209
0.882202,0.868223,3,1.68516
0.898787,0.882327,3,1.714465
0.887948,0.923732,3,0.408592
0.897112,0.96548,3,1.007128
0.89556,0.974385,3,1.171925
0.914654,0.022161,3,-0.098472
0.925506,0.040633,3,-1.189772
0.910281,0.072079,3,-0.804585
0.921509,0.132342,3,-0.675328
0.92592,0.167087,3,0.618556
0.917215,0.202886,3,-0.413328
0.927626,0.22994,3,-0.164189
0.91665,0.3262,3,0.118393
0.916595,0.349812,3,-1.261589
0.924152,0.395168,3,-0.366107
0.926668,0.418139,3,0.293606
0.926273,0.450353,3,-0.831755
0.92065,0.494052,3,-1.483822
0.913139,0.505531,3,-1.882721
0.91281,0.539045,3,-0.874377
0.918235,0.568596,3,1.1753
0.921996,0.617869,3,-1.48956
0.916563,0.632291,3,-1.698443
0.913081,0.674403,3,0.817575
0.925802,0.712582,3,1.169039
0.932468,0.728085,3,0.605811
0.924542,0.839926,3,1.087932
0.92024,0.85182,3,0.031971
0.925719,0.881283,3,0.873926
0.923084,0.917618,3,1.427626
0.922261,0.965609,3,2.270186
0.914795,0.988526,3,1.22979
0.943015,0.01198,3,-0.299945
0.961946,0.045625,3,0.005219
0.952451,0.074567,3,-0.324342
0.947869,0.115889,3,-0.185768
0.953733,0.139074,3,0.727107
0.949668,0.16391,3,-0.451302
0.948531,0.197761,3,1.113133
0.95137,0.230435,3,1.433436
0.952352,0.255951,3,0.823252
0.957113,0.28627,3,-0.912209
0.942753,0.317977,3,1.379291
0.947465,0.365347,3,-0.39703
0.946135,0.398674,3,-0.619902
0.94234,0.427772,3,0.587498
0.961158,0.44776,3,-0.775409
0.950672,0.494798,3,0.326276
0.956615,0.509493,3,0.747493
0.949798,0.537191,3,-0.473624
0.962456,0.600293,3,-1.833918
0.942991,0.633998,3,-0.274575
0.948578,0.669646,3,0.169967
0.953634,0.709323,3,0.202612
0.959456,0.746611,3,-0.070549
0.96215,0.763444,3,-1.039722
0.942256,0.808027,3,2.159051
0.953296,0.824096,3,-0.4977
0.944644,0.896965,3,-0.519693
0.952203,0.933927,3,1.958083
0.9416,0.96225,3,2.635418
0.9631,0.98884,3,-0.123777
0.974869,0.009772,3,0.860945
0.994939,0.082237,3,0.995371
0.993597,0.097304,3,1.184345
0.99436,0.132801,3,1.335647
0.982576,0.169869,3,-0.87699
0.982105,0.241774,3,-0.319201
0.010381,0.01132,4,0.046452
