x,y,t,z
0.051799,0.364918,27,0.181945
0.03482,0.393053,27,0.435556
0.046261,0.423544,27,0.522411
0.053898,0.462672,27,-0.195108
0.038272,0.479143,27,-0.558784
0.057364,0.505895,27,-0.470109
0.037342,0.549002,27,-1.286323
0.041304,0.574836,27,-1.814634
0.045889,0.605777,27,-2.576254
0.048063,0.641559,27,-2.332416
0.058691,0.744161,27,-0.385732
0.035321,0.753418,27,-0.377713
0.046329,0.802353,27,0.240383
0.052251,0.820003,27,0.19961
0.045395,0.865196,27,0.647028
0.053681,0.901032,27,0.08967
0.041865,0.923205,27,0.80458
0.054329,0.952012,27,0.942813
0.055473,0.989818,27,0.520585
0.079782,0.02719,27,-0.974555
0.073195,0.055461,27,-0.502135
0.073901,0.084709,27,-0.9325
0.070612,0.118839,27,-1.400652
0.073143,0.135603,27,-1.334745
0.072557,0.160814,27,-1.025749
0.085553,0.196873,27,-0.80604
0.072166,0.263805,27,-1.371969
0.079477,0.308791,27,-0.890669
0.080683,0.340497,27,-0.275987
0.083362,0.35624,27,0.014364
0.088404,0.378352,27,-0.054024
0.08882,0.427108,27,-0.292229
0.077239,0.459917,27,-0.162076
0.076301,0.472646,27,-0.333188
0.083982,0.521372,27,-0.924388
0.087482,0.536008,27,-1.380411
0.077956,0.567469,27,-1.945193
0.089221,0.616724,27,-2.437993
0.074948,0.633653,27,-2.439786
0.086913,0.663626,27,-2.087227
0.077401,0.710639,27,-1.193428
0.06575,0.740192,27,-0.338571
0.071319,0.767102,27,-0.396623
0.083358,0.805128,27,-0.290146
0.079474,0.826095,27,0.084408
0.070742,0.858503,27,0.15566
0.076322,0.881437,27,0.186731
0.069986,0.931686,27,0.770561
0.088229,0.955662,27,1.228687
0.088707,0.987836,27,0.68881
0.105158,0.023064,27,-0.54773
0.114468,0.054989,27,-0.204987
0.118659,0.081815,27,-0.246458
0.112338,0.102981,27,-0.72868
0.118593,0.139876,27,-0.901448
0.107233,0.167869,27,-0.920842
0.103641,0.201107,27,-0.769598
0.098686,0.234335,27,-0.761622
0.121334,0.272669,27,-1.299562
0.105087,0.297683,27,-1.100541
0.10189,0.328955,27,-0.248259
0.12181,0.362587,27,-0.737329
0.113517,0.382421,27,-0.020875
0.109898,0.423621,27,-0.025676
0.116208,0.45173,27,-0.050836
0.102082,0.474491,27,-0.152772
0.10292,0.525925,27,-1.329346
0.110865,0.579319,27,-2.288919
0.10581,0.607584,27,-2.38359
0.09732,0.647418,27,-2.507084
0.116078,0.666585,27,-2.094198
0.10165,0.711639,27,-1.765608
0.116545,0.726109,27,-2.340093
0.112433,0.756008,27,-1.626693
0.114417,0.804948,27,-0.991647
0.113087,0.833102,27,-0.380759
0.118648,0.902433,27,0.587642
0.118975,0.925481,27,0.197906
0.107288,0.942932,27,0.651822
0.147412,0.048472,27,-0.220628
0.133772,0.068847,27,-0.14163
0.152931,0.102967,27,-0.642572
0.141427,0.161665,27,-0.476314
0.143148,0.198597,27,-0.521396
0.13898,0.277191,27,-0.791583
0.129279,0.286442,27,-0.986051
0.144668,0.328064,27,-0.53781
0.138046,0.360192,27,-1.108687
0.139872,0.385146,27,-0.335791
0.132548,0.431536,27,-0.172465
0.137453,0.463771,27,-0.485923
0.141744,0.48131,27,-0.90399
0.143224,0.511031,27,-1.335472
0.151657,0.55512,27,-1.421839
0.139253,0.588962,27,-1.885476
0.129962,0.605518,27,-2.152261
0.145471,0.643264,27,-2.091422
0.139057,0.666744,27,-1.848183
0.151236,0.708081,27,-2.908568
0.141075,0.730841,27,-2.492581
0.144647,0.76723,27,-1.403427
0.139158,0.79244,27,-1.101771
0.129669,0.836579,27,0.06303
0.149506,0.860166,27,0.792674
0.1311,0.878929,27,0.883229
0.138577,0.921677,27,0.546517
0.149862,0.985924,27,1.072254
0.169169,0.05248,27,-0.125748
0.177981,0.077256,27,-0.598259
0.161123,0.107827,27,-0.587319
0.161144,0.140805,27,-0.78242
0.177696,0.184255,27,0.131696
0.164511,0.196896,27,0.037054
0.168221,0.243533,27,0.188168
0.179751,0.273004,27,0.211968
0.164097,0.306295,27,-0.716131
0.175207,0.316729,27,-0.500119
0.169586,0.365682,27,-0.594236
0.161283,0.398788,27,0.316897
0.165484,0.410233,27,0.12925
0.179109,0.44347,27,-0.599078
0.174281,0.473586,27,-1.34076
0.182489,0.527825,27,-1.173247
0.179192,0.551095,27,-1.255301
0.170706,0.587189,27,-0.781493
0.162047,0.609975,27,-1.04692
0.168619,0.649118,27,-1.580581
0.172355,0.673755,27,-2.007289
0.161639,0.712451,27,-2.711054
0.170413,0.744515,27,-2.427832
0.17608,0.768885,27,-0.892719
0.178935,0.791912,27,-0.676399
0.160719,0.865646,27,0.634399
0.159809,0.885578,27,1.056278
0.179004,0.929543,27,0.740101
0.169673,0.95016,27,1.51992
0.181254,0.980287,27,1.527813
0.19986,0.019821,27,0.549559
0.190757,0.054941,27,-0.630193
0.199291,0.11938,27,-0.736094
0.214421,0.149771,27,-0.420466
0.20251,0.160435,27,0.056326
0.209098,0.213548,27,0.574937
0.214325,0.232053,27,0.625233
0.204308,0.271385,27,0.550258
0.214943,0.37034,27,-0.728807
0.192136,0.397072,27,-0.135069
0.194108,0.456137,27,-0.816391
0.210846,0.484593,27,-0.144649
0.197833,0.523478,27,-1.019849
0.198909,0.554843,27,-1.151653
0.213781,0.582574,27,-0.694598
0.204221,0.632983,27,-0.67579
0.213638,0.666443,27,-1.113866
0.193406,0.712339,27,-2.22112
0.207871,0.738339,27,-1.567192
0.205599,0.763086,27,-0.890359
0.194645,0.836954,27,0.104166
0.202094,0.852406,27,0.055726
0.205902,0.883227,27,0.504263
0.207965,0.928134,27,0.50783
0.211239,0.953187,27,0.711912
0.197102,0.974696,27,1.293105
0.22979,0.017885,27,1.087828
0.245164,0.040446,27,0.765356
0.228585,0.081887,27,-0.279628
0.224899,0.117181,27,-0.616678
0.244626,0.210245,27,0.785827
0.23724,0.2346,27,0.466427
0.226456,0.265501,27,0.171301
0.222605,0.292976,27,0.907322
0.23058,0.327824,27,-0.117529
0.236007,0.370856,27,-0.502798
0.239176,0.384597,27,-0.717021
0.240909,0.464842,27,-0.694053
0.237611,0.473823,27,-0.576713
0.235853,0.51715,27,-0.283205
0.229894,0.555062,27,-0.853559
0.227161,0.576668,27,-0.763732
0.237868,0.598281,27,-0.612287
0.222182,0.669206,27,-0.920529
0.234862,0.706296,27,-1.500685
0.24443,0.739443,27,-0.904435
0.224922,0.77641,27,-0.308012
0.223044,0.796127,27,-0.109133
0.243648,0.881599,27,0.647353
0.237575,0.925181,27,-0.177892
0.224566,0.94706,27,0.439578
0.23963,0.988544,27,1.052613
0.273585,0.003899,27,0.792148
0.265481,0.035121,27,0.867711
0.274841,0.130584,27,-0.111483
0.261852,0.169078,27,0.216338
0.271256,0.196908,27,0.358119
0.255396,0.243053,27,0.773117
0.257693,0.256565,27,0.732556
0.261054,0.299427,27,0.127291
0.270962,0.362389,27,-0.258563
0.275261,0.386662,27,0.191129
0.259446,0.434202,27,-0.4611
0.268097,0.4647,27,-0.204021
0.269621,0.482307,27,0.217558
0.277974,0.506977,27,0.013863
0.264303,0.54604,27,-1.126087
0.260326,0.578955,27,-0.885514
0.268914,0.647414,27,0.177082
0.266745,0.668295,27,-0.233347
0.253697,0.706516,27,-0.695821
0.258222,0.727015,27,-0.625478
0.272456,0.766152,27,-0.162284
0.273317,0.797448,27,0.523548
0.259814,0.828654,27,0.935808
0.274691,0.888033,27,1.070568
0.256778,0.920912,27,0.048625
0.262108,0.960773,27,0.358744
0.275094,0.980706,27,0.652042
0.308375,0.011272,27,0.542864
0.305852,0.071684,27,0.48318
0.284723,0.151861,27,-0.220592
0.305562,0.160295,27,0.402147
0.299002,0.191909,27,0.419025
0.290435,0.230834,27,-0.254783
0.298686,0.254377,27,-0.03321
0.306406,0.305375,27,-0.961071
0.298656,0.316243,27,-0.708647
0.309201,0.357722,27,-0.591357
0.294901,0.381604,27,0.04438
0.306759,0.428884,27,0.253627
0.308002,0.459978,27,0.284219
0.287715,0.494501,27,0.335875
0.286875,0.526962,27,-0.368102
0.288201,0.558353,27,-0.997693
0.289271,0.579568,27,-0.453037
0.295619,0.602119,27,0.009025
0.297054,0.635556,27,0.21595
0.290539,0.661681,27,-0.02835
0.29309,0.70285,27,0.141808
0.29564,0.744901,27,0.200064
0.297852,0.761421,27,0.202796
0.303402,0.787133,27,0.356334
0.29329,0.834477,27,0.966113
0.29798,0.866316,27,1.345258
0.306706,0.889115,27,0.743229
0.298324,0.930333,27,-0.128887
0.289718,0.957914,27,0.165294
0.331751,0.025535,27,0.498368
0.322446,0.055397,27,0.562027
0.326978,0.08369,27,0.394192
0.316891,0.120907,27,0.442492
0.316121,0.135555,27,0.27342
0.316964,0.168586,27,0.458218
0.33528,0.203229,27,-0.1185
0.322862,0.230007,27,-0.427431
0.336525,0.254388,27,-0.171737
0.326515,0.28919,27,-0.881565
0.335741,0.34012,27,-1.169844
0.33988,0.364322,27,-1.381434
0.32611,0.39133,27,-0.556612
0.32903,0.425203,27,-0.022185
0.321119,0.447613,27,0.429147
0.339296,0.493496,27,0.812322
0.320023,0.508617,27,0.994565
0.333268,0.550127,27,0.241619
0.339181,0.584534,27,0.45894
0.330409,0.620927,27,0.348228
0.316964,0.644247,27,0.155009
0.323888,0.680369,27,0.065701
0.319351,0.706125,27,0.076921
0.319751,0.746501,27,0.016201
0.332389,0.768141,27,0.624353
0.320066,0.796255,27,0.785477
0.330136,0.819321,27,0.903948
0.319952,0.871871,27,0.826666
0.332526,0.895856,27,-0.009948
0.331449,0.93177,27,-0.575736
0.340344,0.955119,27,-0.543391
0.33464,0.975993,27,-0.066181
0.366861,0.014783,27,0.473001
0.366744,0.052917,27,0.160107
0.352442,0.075278,27,0.414819
0.36447,0.103781,27,0.144448
0.349775,0.163877,27,-0.235935
0.363233,0.197651,27,-0.432342
0.366876,0.295928,27,-1.020038
0.359139,0.339953,27,-1.441486
0.358424,0.35104,27,-1.344755
0.363934,0.380497,27,-0.594522
0.348435,0.426153,27,0.389416
0.367771,0.483728,27,0.770103
0.354109,0.518891,27,0.488834
0.35227,0.547176,27,0.303823
0.347294,0.588615,27,0.685105
0.352571,0.674581,27,0.302507
0.351508,0.700449,27,0.434056
0.370203,0.72355,27,0.379004
0.365267,0.771454,27,0.803077
0.360103,0.790031,27,0.463371
0.356696,0.856591,27,0.1346
0.349024,0.889506,27,-0.127103
0.348369,0.928391,27,-0.909031
0.353831,0.963016,27,-0.79326
0.352744,0.986065,27,-0.083377
0.391282,0.014389,27,-0.399676
0.380116,0.047951,27,-0.077593
0.387379,0.087323,27,0.108195
0.392895,0.104977,27,0.164297
0.401433,0.183314,27,-0.086082
0.383415,0.212261,27,-0.250592
0.378739,0.245557,27,-0.486542
0.39309,0.266967,27,-1.394407
0.382463,0.291997,27,-1.442088
0.391744,0.329784,27,-0.699372
0.395463,0.362644,27,-0.12761
0.378665,0.396957,27,0.077491
0.38791,0.416871,27,0.103301
0.394348,0.456279,27,0.709362
0.399811,0.476255,27,0.431056
0.380043,0.526802,27,0.08909
0.39608,0.545548,27,-0.529544
0.3985,0.57335,27,-0.746577
0.3974,0.611555,27,-0.528296
0.381317,0.645708,27,0.199541
0.391743,0.667857,27,0.051151
0.392344,0.704857,27,0.451215
0.385288,0.726059,27,0.230185
0.381199,0.764626,27,0.456482
0.389931,0.801069,27,-0.215908
0.378784,0.819769,27,-0.421282
0.385588,0.848074,27,-0.382354
0.401101,0.895373,27,-0.808574
0.38682,0.923575,27,-1.21789
0.386027,0.946006,27,-0.975568
0.396704,0.981695,27,-1.543836
0.413432,0.014659,27,-0.621121
0.428634,0.080892,27,-0.812731
0.423487,0.119326,27,-0.127251
0.417225,0.130855,27,-0.068609
0.426337,0.203721,27,-0.014494
0.410628,0.241911,27,-1.218835
0.433971,0.266184,27,-1.398437
0.421105,0.284631,27,-1.31019
0.410829,0.362055,27,0.257446
0.420816,0.388274,27,0.721139
0.413754,0.428717,27,0.153226
0.424905,0.463583,27,0.1134
0.413537,0.491462,27,-0.121006
0.418868,0.50328,27,-0.368045
0.428394,0.538127,27,-1.176001
0.424797,0.573756,27,-1.002704
0.410578,0.620147,27,-0.679918
0.420236,0.635261,27,-0.660369
0.429717,0.662198,27,-0.377005
0.429607,0.71222,27,0.19358
0.432234,0.741703,27,0.498103
0.419029,0.762714,27,0.489044
0.429459,0.786232,27,0.016607
0.413157,0.837163,27,-1.320424
0.426412,0.862098,27,-1.066469
0.416062,0.899541,27,-0.545175
0.41894,0.931592,27,-1.129058
0.42875,0.954352,27,-1.304497
0.426179,0.975742,27,-1.248218
0.454507,0.013948,27,-1.088894
0.448244,0.03868,27,-1.245376
0.459579,0.074448,27,-0.986925
0.443202,0.101689,27,-0.364091
0.456584,0.151044,27,0.140402
0.448262,0.170565,27,0.079085
0.460138,0.196121,27,-0.304262
0.446643,0.226042,27,-0.897435
0.446649,0.303243,27,-0.459643
0.463265,0.338686,27,0.483736
0.449715,0.351202,27,0.96
0.460102,0.39678,27,0.700271
0.442169,0.423227,27,0.50341
0.448008,0.458973,27,0.000136
0.458344,0.49314,27,-0.679111
0.444796,0.503464,27,-0.733852
0.441195,0.5575,27,-1.256831
0.449787,0.568772,27,-1.031337
0.443564,0.596995,27,-1.530765
0.44169,0.638702,27,-1.054779
0.451935,0.679954,27,-0.474998
0.456698,0.707953,27,-0.305956
0.465371,0.728033,27,-0.728514
0.459055,0.758895,27,0.032915
0.440651,0.800445,27,-0.305824
0.444456,0.824741,27,-0.52025
0.461022,0.870183,27,-0.7677
0.443396,0.900066,27,-1.310049
0.452785,0.919529,27,-1.73732
0.455914,0.945504,27,-1.798145
0.447044,0.991336,27,-1.435664
0.477093,0.010113,27,-1.252616
0.489461,0.048755,27,-1.082125
0.48201,0.08615,27,-0.975426
0.486375,0.108076,27,-0.438058
0.477977,0.128935,27,-0.310959
0.478655,0.181549,27,-0.877478
0.490014,0.19715,27,-1.164948
0.475207,0.233444,27,-1.445295
0.48417,0.256483,27,-1.358748
0.474514,0.300501,27,-0.279948
0.484349,0.338662,27,0.310053
0.491853,0.379719,27,0.749704
0.478349,0.447442,27,0.135333
0.476603,0.483567,27,-0.991808
0.48568,0.525438,27,-1.081024
0.472947,0.558316,27,-0.796137
0.489714,0.581197,27,-1.005503
0.482017,0.620815,27,-1.202614
0.488257,0.645046,27,-1.028613
0.492989,0.668895,27,-0.902766
0.495321,0.715072,27,-0.480633
0.492964,0.732616,27,-0.958687
0.47468,0.776853,27,0.054064
0.473742,0.799653,27,0.443053
0.49364,0.831926,27,0.586838
0.477398,0.863618,27,-0.169985
0.489771,0.884046,27,-0.851877
0.473885,0.933744,27,-1.921408
0.484613,0.947363,27,-1.732984
0.482936,0.973418,27,-1.765611
0.507176,0.015258,27,-1.542708
0.503609,0.056265,27,-1.219932
0.505829,0.076251,27,-1.232319
0.523955,0.115961,27,-0.93793
0.505672,0.14507,27,-0.601883
0.519516,0.215321,27,-0.527831
0.51486,0.241071,27,-0.741875
0.526549,0.266727,27,-0.621616
0.512599,0.304564,27,-0.158625
0.508028,0.330622,27,0.059048
0.515057,0.369674,27,0.862658
0.524043,0.392067,27,0.976449
0.525293,0.41803,27,0.704809
0.523805,0.448854,27,-0.29688
0.513324,0.496606,27,-0.58835
0.524746,0.557441,27,0.107541
0.524434,0.583077,27,0.05565
0.520277,0.62073,27,-0.636352
0.512521,0.648884,27,-1.115929
0.527973,0.660163,27,-1.132688
0.523579,0.702208,27,-0.268814
0.523109,0.740754,27,-1.143385
0.50331,0.757583,27,-0.86417
0.517193,0.789463,27,-0.816211
0.522579,0.816625,27,-0.630989
0.506012,0.862247,27,-0.081785
0.518067,0.87818,27,-0.754191
0.527152,0.919997,27,-1.780348
0.511409,0.949851,27,-1.530125
0.513478,0.975521,27,-1.262063
0.554284,0.0101,27,-0.923905
0.536087,0.050592,27,-1.286494
0.558801,0.084489,27,-0.846035
0.549448,0.105698,27,-1.239263
0.548998,0.143046,27,-0.517489
0.543985,0.169452,27,-0.724923
0.535879,0.195219,27,-0.61261
0.53833,0.223564,27,-0.356261
0.543427,0.271148,27,-0.316589
0.541152,0.287881,27,-0.428279
0.553398,0.32529,27,0.550661
0.553253,0.35584,27,0.401989
0.544095,0.396031,27,0.443178
0.553961,0.427379,27,0.61213
0.536507,0.445565,27,0.192298
0.556025,0.493916,27,0.113447
0.546289,0.526487,27,0.447441
0.547633,0.545716,27,0.097562
0.551601,0.568956,27,0.463341
0.554538,0.603723,27,0.593832
0.552627,0.632899,27,-0.76997
0.5513,0.679131,27,-0.909463
0.543743,0.711506,27,-0.702029
0.555821,0.740295,27,-1.442518
0.548279,0.756348,27,-1.596877
0.556301,0.792302,27,-1.63572
0.547263,0.831429,27,-0.984255
0.551266,0.869482,27,-1.627463
0.543084,0.889603,27,-1.765772
0.549986,0.920216,27,-2.385848
0.550792,0.952886,27,-2.170327
0.542257,0.975207,27,-1.760651
0.576247,0.024265,27,-0.662704
0.590096,0.075461,27,-0.157972
0.575321,0.114598,27,0.155924
0.580235,0.129746,27,-0.014452
0.578104,0.183353,27,-0.801652
0.588126,0.199549,27,-0.697257
0.583022,0.23328,27,-0.475692
0.577772,0.267448,27,-0.102333
0.584957,0.28441,27,-0.063599
0.570752,0.326848,27,0.168931
0.588267,0.360711,27,0.313384
0.588325,0.391378,27,0.289615
0.590302,0.423493,27,0.266633
0.566139,0.448184,27,0.238703
0.583075,0.483011,27,0.135503
0.569324,0.510247,27,0.142774
0.579608,0.537545,27,0.225724
0.582583,0.589304,27,0.542018
0.586517,0.603443,27,0.398987
0.565925,0.636496,27,-0.442128
0.571171,0.682176,27,-0.696964
0.58292,0.713568,27,-0.68662
0.574831,0.726318,27,-1.232906
0.577891,0.756663,27,-1.0779
0.570103,0.801768,27,-1.688712
0.580386,0.817745,27,-1.681318
0.571854,0.859336,27,-1.664012
0.580998,0.884031,27,-2.209958
0.567204,0.925262,27,-2.57442
0.57909,0.959654,27,-2.434065
0.567647,0.989039,27,-1.719498
0.598026,0.019131,27,-0.381073
0.617209,0.052484,27,0.100957
0.61156,0.081851,27,0.410595
0.621552,0.11186,27,1.074312
0.621472,0.133348,27,0.318811
0.609661,0.176267,27,-0.325117
0.600041,0.212618,27,-0.757837
0.597406,0.253938,27,-0.360764
0.599808,0.329678,27,0.041005
0.599628,0.36518,27,0.305522
0.616834,0.382457,27,-0.011011
0.620235,0.451839,27,0.333305
0.597464,0.496386,27,0.085463
0.599095,0.524048,27,0.185195
0.614495,0.551281,27,0.060921
0.609024,0.582922,27,0.349964
0.603766,0.608621,27,0.45356
0.619395,0.647802,27,0.696508
0.600513,0.660061,27,-0.119545
0.613545,0.715599,27,-0.103843
0.612993,0.739075,27,-0.533522
0.597661,0.777067,27,-0.707017
0.604367,0.788094,27,-0.842873
0.60987,0.825869,27,-1.493092
0.618899,0.85483,27,-1.684803
0.611451,0.884341,27,-2.252296
0.613254,0.922311,27,-2.470407
0.614306,0.957593,27,-2.443745
0.609322,0.991526,27,-1.465175
0.641016,0.008192,27,0.043189
0.650489,0.084072,27,0.605205
0.639911,0.116759,27,1.067026
0.64125,0.143549,27,0.480493
0.648696,0.164169,27,-0.59469
0.643523,0.202314,27,-0.340791
0.65012,0.238059,27,0.24273
0.638756,0.257612,27,0.57302
0.648028,0.308001,27,1.243237
0.642856,0.332552,27,0.791762
0.634706,0.351182,27,0.310672
0.645368,0.424949,27,0.182161
0.643053,0.445315,27,0.538051
0.637882,0.524907,27,0.597123
0.630984,0.541496,27,0.31848
0.643355,0.58027,27,0.334588
0.630131,0.600229,27,0.700942
0.633194,0.650701,27,0.971757
0.636274,0.679841,27,0.875972
0.63739,0.695768,27,0.675449
0.639775,0.741771,27,-0.470134
0.637755,0.759678,27,-0.311296
0.646647,0.808736,27,-1.204923
0.640323,0.922366,27,-2.111967
0.628726,0.963049,27,-2.090191
0.678581,0.021795,27,-0.380955
0.676855,0.043811,27,-0.06605
0.667689,0.085111,27,0.162821
0.672165,0.110258,27,0.58755
0.676437,0.149063,27,0.186233
0.668225,0.160702,27,-0.125042
0.680598,0.232587,27,0.498961
0.661428,0.26787,27,0.96438
0.669448,0.284908,27,1.070356
0.674223,0.329366,27,1.058852
0.681532,0.359786,27,0.167391
0.669027,0.38748,27,-0.391333
0.660277,0.419628,27,0.142284
0.666153,0.457338,27,0.771164
0.679987,0.472859,27,0.694579
0.669758,0.516217,27,1.318878
0.669795,0.553072,27,0.908982
0.666953,0.588835,27,0.848793
0.666455,0.621515,27,1.528687
0.678523,0.644055,27,1.472276
0.660343,0.679605,27,1.316692
0.670805,0.712816,27,0.918956
0.665317,0.735358,27,0.105938
0.671311,0.769139,27,0.003762
0.673391,0.786159,27,-0.558703
0.66413,0.826798,27,-1.209845
0.67407,0.861282,27,-1.357393
0.684035,0.911681,27,-1.290861
0.666686,0.960897,27,-0.99793
0.698988,0.016835,27,-0.739286
0.702016,0.050316,27,-0.033226
0.702545,0.084096,27,0.193292
0.706207,0.102943,27,-0.102019
0.700026,0.144674,27,0.092906
0.691923,0.180205,27,0.413969
0.704365,0.197864,27,0.497605
0.699938,0.222551,27,0.86431
0.713878,0.276454,27,0.117725
0.693086,0.287383,27,0.640389
0.700126,0.332781,27,0.381083
0.698379,0.3952,27,0.207379
0.69796,0.42444,27,0.193616
0.702971,0.45125,27,0.255274
0.698384,0.492584,27,1.3554
0.702276,0.54563,27,1.539088
0.703245,0.567857,27,1.531953
0.707948,0.618896,27,1.093824
0.709406,0.646745,27,1.301245
0.708476,0.666897,27,1.493372
0.691484,0.692789,27,1.282059
0.698823,0.745988,27,0.961915
0.691117,0.763784,27,0.007893
0.692746,0.794369,27,-0.375085
0.69344,0.835161,27,-0.655528
0.705647,0.857444,27,-0.97803
0.691259,0.933331,27,-0.901544
0.698607,0.949018,27,-0.760591
0.710291,0.979193,27,0.325648
0.724418,0.009441,27,-0.964946
0.740447,0.049538,27,0.443316
0.730423,0.07652,27,0.087424
0.734059,0.099205,27,0.064065
0.726391,0.13316,27,0.085423
0.731726,0.16475,27,-0.21027
0.729074,0.208675,27,0.063396
0.726363,0.229566,27,0.586439
0.725583,0.259734,27,-0.03282
0.739559,0.290898,27,-0.026991
0.738967,0.35963,27,0.228299
0.726939,0.395852,27,0.24934
0.722995,0.447001,27,-0.079136
0.742239,0.475537,27,0.378266
0.734568,0.517061,27,1.341153
0.7407,0.555616,27,1.208466
0.746707,0.571634,27,0.942922
0.732918,0.636547,27,1.031374
0.731597,0.677617,27,1.258116
0.723347,0.704835,27,1.798387
0.742694,0.771742,27,0.124137
0.733578,0.806338,27,0.10164
0.723199,0.819421,27,-0.093882
0.731593,0.853263,27,-0.160358
0.743397,0.899554,27,-0.751831
0.741309,0.932017,27,-0.696954
0.75686,0.023255,27,0.180536
0.764864,0.037941,27,0.526167
0.754263,0.075935,27,0.448793
0.761039,0.109057,27,0.128351
0.771857,0.145761,27,-0.000294
0.758549,0.179579,27,-0.616627
0.759971,0.196982,27,-0.674842
0.753509,0.22454,27,0.121109
0.778099,0.265213,27,-0.13638
0.777753,0.285673,27,-0.472971
0.769008,0.324971,27,-0.825851
0.760811,0.359281,27,-0.749161
0.758899,0.380246,27,-0.594547
0.763173,0.417954,27,-0.62676
0.770044,0.451977,27,-0.648658
0.777202,0.492529,27,0.31568
0.759607,0.513941,27,1.190788
0.777345,0.541995,27,0.758676
0.77425,0.572759,27,0.36329
0.772927,0.611733,27,0.507025
0.777895,0.628351,27,0.475993
0.763187,0.665991,27,0.838148
0.759707,0.701071,27,1.454085
0.762405,0.728431,27,1.409974
0.775659,0.762033,27,0.505959
0.760979,0.797792,27,0.450949
0.771379,0.831165,27,0.387602
0.770786,0.888996,27,-0.546688
0.760732,0.918955,27,-0.877925
0.775348,0.947309,27,-0.823909
0.758359,0.97558,27,0.427268
0.801874,0.007579,27,1.106969
0.7957,0.048,27,1.33074
0.795963,0.071752,27,2.140518
0.790728,0.141669,27,0.686149
0.802348,0.17231,27,0.54681
0.808365,0.192879,27,0.466834
0.803867,0.243399,27,0.173977
0.795537,0.255471,27,0.062166
0.794316,0.28879,27,-0.699232
0.802261,0.326389,27,-0.932679
0.787818,0.357422,27,-1.699576
0.80601,0.389175,27,-1.338111
0.804502,0.428234,27,-0.908427
0.802108,0.440986,27,-0.5272
0.806939,0.482108,27,0.113958
0.78919,0.512015,27,0.369004
0.808233,0.550777,27,0.898109
0.799392,0.567965,27,0.515664
0.787135,0.618245,27,0.585464
0.800259,0.648859,27,0.303539
0.79368,0.674249,27,0.198757
0.795773,0.731024,27,0.903028
0.790518,0.774465,27,0.651878
0.797939,0.808404,27,-0.010676
0.791479,0.832632,27,0.379151
0.793951,0.850614,27,0.346985
0.787431,0.882828,27,-0.407699
0.806973,0.930165,27,-0.753431
0.789438,0.960788,27,-0.394348
0.790398,0.981753,27,0.52187
0.819677,0.008005,27,1.315219
0.816905,0.053444,27,1.611325
0.822845,0.069666,27,2.028652
0.831064,0.119979,27,2.309322
0.840399,0.15287,27,1.492298
0.819167,0.215002,27,0.241425
0.822535,0.23156,27,0.312911
0.836342,0.273599,27,-0.061669
0.824339,0.287196,27,-0.417018
0.828105,0.333915,27,-0.433932
0.822185,0.362412,27,-1.223586
0.838617,0.382283,27,-1.813826
0.839946,0.457974,27,-0.397537
0.828559,0.475248,27,-0.1447
0.837854,0.517339,27,1.04841
0.83388,0.578507,27,0.517241
0.828252,0.643658,27,0.177745
0.831415,0.675544,27,0.113271
0.830535,0.713325,27,0.422717
0.816479,0.732501,27,0.780594
0.833798,0.762692,27,0.346089
0.829072,0.790028,27,0.274581
0.818482,0.835632,27,0.686817
0.836815,0.847724,27,0.58804
0.83979,0.885641,27,-0.025472
0.81953,0.932861,27,-0.545464
0.840491,0.957463,27,-0.037765
0.817485,0.99397,27,0.727973
0.852927,0.027427,27,1.431128
0.848419,0.058682,27,1.581085
0.85906,0.069723,27,1.556043
0.864211,0.121687,27,2.268436
0.866506,0.136251,27,1.769062
0.862855,0.168916,27,1.934146
0.8527,0.207459,27,1.316002
0.867042,0.245874,27,1.076294
0.848276,0.261738,27,0.822307
0.851527,0.288633,27,0.468361
0.850495,0.316467,27,0.319022
0.851982,0.34966,27,-0.346594
0.855234,0.387137,27,-1.60127
0.848147,0.417599,27,-1.110155
0.847726,0.443756,27,-0.537827
0.852194,0.478778,27,0.275814
0.853085,0.548993,27,0.899268
0.857837,0.589171,27,0.152972
0.861305,0.602468,27,0.13395
0.853546,0.633535,27,0.299674
0.862008,0.671872,27,-0.264706
0.869119,0.700925,27,-0.048045
0.85837,0.745521,27,0.831524
0.865788,0.769272,27,0.538272
0.849779,0.806908,27,0.664241
0.863864,0.823636,27,0.747329
0.863899,0.879715,27,0.06921
0.855447,0.927249,27,0.50617
0.851596,0.954516,27,0.243274
0.871652,0.97903,27,1.077469
0.89888,0.009113,27,0.837145
0.899898,0.041091,27,1.38363
0.882658,0.076828,27,2.250442
0.894738,0.130568,27,2.424482
0.901826,0.173232,27,2.366886
0.890868,0.200822,27,2.537061
0.890628,0.228531,27,1.771878
0.879469,0.268532,27,1.452368
0.882314,0.302708,27,1.171648
0.901543,0.320133,27,1.151344
0.884223,0.380378,27,-0.132165
0.886441,0.420195,27,-0.661591
0.894269,0.448718,27,-0.006591
0.8961,0.483773,27,0.46912
0.89674,0.552989,27,0.744384
0.882944,0.614438,27,-0.013312
0.886492,0.631645,27,-0.010035
0.884545,0.680484,27,0.003083
0.891842,0.709548,27,0.228213
0.88089,0.736936,27,0.343395
0.886519,0.792122,27,0.319584
0.889587,0.8177,27,0.873541
0.901314,0.864436,27,0.060286
0.882453,0.88463,27,-0.288175
0.881505,0.929847,27,1.101862
